_id,category,content,cleaned_tokens_ner,cleaned_tokens_stopwords,tokens
6477c2f6540bc5d16fa5d51c,Transporturi,Contractul pentru construcia primei magistrale de metrou din Cluj a fost semnat joi un proiect în valoare de peste  miliarde de lei finanat parial prin PNRR a anunat ministrul Transporturilor Sorin Grindeanu A fost semnat astăzi contractul pentru construcia primei magistrale de metrou din Cluj Este un proiect în valoare de peste  miliarde de lei fără TVA  finanat parial prin PNRR  miliarde de lei fără TVA  care va transforma Municipiul ClujNapoca i comuna Floreti în localităi moderne Ministerul Transporturilor asigură majoritatea finanării dar Primăria ClujNapoca are datoria să deruleze eficient proiectarea i execuia celor peste  de km ai liniei de metrou uor care va fi construit în zona metropolitană a scris Grindeanu pe Facebook Potrivit sursei citate asocierea de proiectani i constructori români i turci are la dispoziie  de luni pentru definitivarea întregului proiect Vor fi construite în prima etapă prin PNRR  staii i un depou pe o distană de  km pe traseul Sfânta Maria  Europa Unită Lucrările la prima etapă trebuie finalizate până la sfâritul lunii august  pentru ca ulterior să se poată intra în cea dea doua etapă finanată de MTI din alte fonduri care vizează lucrări la alte  staii pe traseele ara Moilor  Sfânta Maria  staii  km i Piaa Mărăti  Muncii  staii  km a mai transmis ministrul Transporturilor pe pagina sa de socializare Setarile tale privind cookieurile nu permit afisarea continutul din aceasta sectiune Poti actualiza setarile modulelor coookie direct din browser sau de aici  e nevoie sa accepti cookieurile social media Editor   AC,"[Contractul, pentru, construcia, primei, magistrale, de, metrou, din, Cluj, a, fost, semnat, un, proiect, în, valoare, de, peste, finanat, parial, prin, PNRR, a, anunat, fost, semnat, contractul, pentru, construcia, primei, magistrale, de, metrou, din, Cluj, Este, un, proiect, în, valoare, de, peste, fără, TVA, finanat, parial, prin, PNRR, miliarde, de, lei, fără, TVA, care, va, transforma, i, comuna, Floreti, în, localităi, moderne, Ministerul, Transporturilor, asigură, majoritatea, finanării, dar, Primăria, ClujNapoca, are, datoria, să, deruleze, eficient, proiectarea, i, execuia, celor, peste, de, km, ai, liniei, de, metrou, uor, care, va, fi, construit, în, zona, metropolitană, a, scris, Grindeanu, pe, Facebook, Potrivit, sursei, citate, asocierea, de, proiectani, i, români, i, turci, are, la, dispoziie, de, luni, pentru, definitivarea, întregului, proiect, Vor, fi, construite, în, etapă, prin, PNRR, staii, i, un, depou, pe, o, distană, de, km, pe, traseul, Sfânta, Maria, Europa, Unită, Lucrările, la, etapă, trebuie, finalizate, până, la, sfâritul, pentru, ca, ulterior, să, se, poată, intra, în, cea, dea, etapă, finanată, de, MTI, din, alte, fonduri, care, vizează, lucrări, la, alte, staii, pe, traseele, ara, Moilor, Sfânta, Maria, staii, km, i, Piaa, Mărăti, Muncii, staii, km, a, mai, transmis, pe, pagina, sa, de, socializare, Setarile, tale, privind, cookieurile, nu, permit, afisarea, continutul, din, aceasta, sectiune, Poti, actualiza, setarile, modulelor, coookie, direct, din, browser, sau, de, aici, e, nevoie, sa, accepti, cookieurile, social, media, Editor, AC]","[Contractul, construcia, primei, magistrale, metrou, Cluj, semnat, proiect, valoare, finanat, parial, PNRR, anunat, semnat, contractul, construcia, primei, magistrale, metrou, Cluj, proiect, valoare, TVA, finanat, parial, PNRR, miliarde, lei, TVA, transforma, comuna, Floreti, localităi, moderne, Ministerul, Transporturilor, asigură, majoritatea, finanării, Primăria, ClujNapoca, datoria, deruleze, eficient, proiectarea, execuia, km, liniei, metrou, uor, construit, zona, metropolitană, scris, Grindeanu, Facebook, Potrivit, sursei, citate, asocierea, proiectani, români, turci, dispoziie, luni, definitivarea, întregului, proiect, construite, etapă, PNRR, staii, depou, distană, km, traseul, Sfânta, Maria, Europa, Unită, Lucrările, etapă, trebuie, finalizate, sfâritul, ulterior, poată, intra, dea, etapă, finanată, MTI, fonduri, vizează, lucrări, staii, traseele, ara, Moilor, Sfânta, Maria, staii, km, Piaa, Mărăti, Muncii, staii, km, transmis, pagina, socializare, Setarile, privind, cookieurile, permit, afisarea, continutul, sectiune, Poti, actualiza, setarile, modulelor, coookie, direct, browser, accepti, cookieurile, social, media, Editor, AC]","[contract, construcia, prim, magistrală, metrou, Cluj, semna, proiect, valoare, finanat, parial, PNRR, anunat, semna, contract, construcia, prim, magistrală, metrou, Cluj, proiect, valoare, TVA, finanat, parial, PNRR, miliard, leu, TVA, transforma, comună, Floreti, localităi, modern, minister, Transporturilor, asigura, majoritate, finanare, primărie, ClujNapoca, datorie, deruleze, eficient, proiectare, execui, kilometru, linie, metrou, uor, construi, zonă, metropolitan, scrie, Grindeanu, Facebook, potrivit, sursă, citat, asociere, proiectan, român, turc, dispoziie, lună, definitivare, întreg, proiect, construit, etapă, PNRR, staii, depou, distan, kilometru, traseu, sfântă, Maria, Europa, Unită, lucrările, etapă, trebui, finalizat, sfârit, ulterior, putea, intra, da, etapă, finanat, MTI, fond, viza, lucrare, staiie, trase, ara, Moilor, sfântă, Maria, staii, kilometru, Piaa, Mărăti, Muncii, staii, kilometru, transmite, pagină, socializar, Setarile, privind, cookie, permite, afisare, continut, sectiune, poti, actualiza, setară, modulelor, coookie, direct, browser, accepti, cookie, social, medie, Editor, AC]"
6477c2f9540bc5d16fa5d55f,Transporturi,Pasajul Olteniței se deschide traficului rutier sâmbătă a anunțat Președinte Consiliul Județean Ilfov Hubert Thuma Este cel mai mare pasaj de tip giratoriu suspendat de pe Centura CapitaleiAm fost astăzi pe teren împreună cu ministrul Transporturilor Sorin Grindeanu directorul general CNAIR Cristi Pistol și deputatul de Ilfov George Tuță să vedem cum arată Totul e ca la carte Va ajuta enorm acest pasaj Se va decongestiona semnificativ traficul a scris el pe FacebookSa muncit enorm pe șantier zilumină Le mulțumesc tuturor a adăugat ThumaContractul sa semnat în  Proiectarea a durat  luni iar execuția  Valoarea contractului pentru acest pasaj se ridică la  de milioane de lei fără TVA iar finanțarea este asigurată prin POIM Programul Operațional Infrastructură Mare Editor   MB,"[Pasajul, Olteniței, se, deschide, traficului, rutier, a, anunțat, Consiliul, Județean, Ilfov, Hubert, Thuma, Este, cel, mai, mare, pasaj, de, tip, giratoriu, suspendat, de, pe, Centura, CapitaleiAm, fost, astăzi, pe, teren, împreună, cu, CNAIR, Cristi, Pistol, și, de, să, vedem, cum, arată, Totul, e, ca, la, carte, Va, ajuta, enorm, acest, pasaj, Se, va, decongestiona, semnificativ, traficul, a, scris, pe, FacebookSa, muncit, enorm, pe, șantier, zilumină, Le, mulțumesc, tuturor, a, adăugat, ThumaContractul, sa, semnat, în, Proiectarea, a, durat, iar, execuția, Valoarea, contractului, pentru, acest, pasaj, se, ridică, la, fără, TVA, iar, finanțarea, este, asigurată, prin, POIM, Programul, Operațional, Infrastructură, Mare, Editor, MB]","[Pasajul, Olteniței, deschide, traficului, rutier, anunțat, Consiliul, Județean, Ilfov, Hubert, Thuma, pasaj, tip, giratoriu, suspendat, Centura, CapitaleiAm, teren, împreună, CNAIR, Cristi, Pistol, vedem, arată, carte, ajuta, enorm, pasaj, decongestiona, semnificativ, traficul, scris, FacebookSa, muncit, enorm, șantier, zilumină, adăugat, ThumaContractul, semnat, Proiectarea, durat, execuția, Valoarea, contractului, pasaj, ridică, TVA, finanțarea, asigurată, POIM, Programul, Operațional, Infrastructură, Editor, MB]","[pasaj, Olteniță, deschide, trafic, rutier, anunța, consiliu, județean, ilfov, Hubert, Thuma, pasaj, tip, giratoriu, suspendat, Centura, CapitaleiAm, teren, împreună, CNAIR, Cristi, Pistol, vedem, arăta, carte, ajută, enorm, pasaj, decongestiona, semnificativ, trafic, scris, FacebookSa, muncit, enorm, șantier, zilumină, adăugat, ThumaContractul, semna, proiectare, durat, execuție, valoare, contract, pasaj, ridica, TVA, finanțare, asigurat, POIM, program, operațional, infrastructură, editor, MB]"
6477c2f9540bc5d16fa5d561,Transporturi,Guvernul va aproba prin ordonană de urgenă un nou proiect de digitalizare la nivelul MAI care vizează procesul de debirocratizare completă a înmatriculării autovehiculelor a anunat premierul Nicolae CiucăAstăzi de asemenea tot printro ordonană de urgenă facem un pas important în ceea ce înseamnă procesul de debirocratizare completă a înmatriculării autovehiculelor Este practic un proiect  dacă nu mă înel al cincilea proiect  de digitalizare la nivelul Ministerului Afacerilor Interne în perioada  care practic va asigura cadrul necesar pentru MAI să creeze i să gestioneze o aplicaie prin care cetăenii pot înmatricula un autovehicul pot să transcrie dreptul de proprietate sau să radieze un vehicul  practic să poată face aceste demersuri fără a fi nevoie să se mai deplaseze la sediul serviciilor de înmatriculare a declarat Nicolae Ciucă miercuri în cadrul edinei de Guvern conform AgerpresPremierul a precizat că din datele pe care le are la dispoziie doar anul trecut au fost efectuate peste  milioane de astfel de operaiuni Editor   AC,"[Guvernul, va, aproba, prin, ordonană, de, urgenă, un, nou, proiect, de, digitalizare, la, nivelul, MAI, care, vizează, procesul, de, debirocratizare, completă, a, înmatriculării, a, anunat, de, asemenea, tot, printro, ordonană, de, urgenă, facem, un, pas, important, în, ceea, ce, înseamnă, procesul, de, debirocratizare, completă, a, înmatriculării, autovehiculelor, Este, practic, un, proiect, dacă, nu, mă, înel, al, cincilea, proiect, de, digitalizare, la, nivelul, Ministerului, Afacerilor, Interne, în, perioada, care, practic, va, asigura, cadrul, necesar, pentru, MAI, să, creeze, i, să, gestioneze, o, aplicaie, prin, care, cetăenii, pot, înmatricula, un, autovehicul, pot, să, transcrie, dreptul, de, proprietate, sau, să, radieze, un, vehicul, practic, să, poată, face, aceste, demersuri, fără, a, fi, nevoie, să, se, mai, deplaseze, la, sediul, serviciilor, de, înmatriculare, a, declarat, în, cadrul, edinei, de, Guvern, conform, AgerpresPremierul, a, precizat, că, din, datele, pe, care, le, are, la, dispoziie, doar, au, fost, efectuate, peste, de, astfel, de, operaiuni, Editor, AC]","[Guvernul, aproba, ordonană, urgenă, proiect, digitalizare, nivelul, vizează, procesul, debirocratizare, completă, înmatriculării, anunat, printro, ordonană, urgenă, facem, pas, important, înseamnă, procesul, debirocratizare, completă, înmatriculării, autovehiculelor, practic, proiect, înel, cincilea, proiect, digitalizare, nivelul, Ministerului, Afacerilor, Interne, perioada, practic, asigura, cadrul, necesar, creeze, gestioneze, aplicaie, cetăenii, înmatricula, autovehicul, transcrie, dreptul, proprietate, radieze, vehicul, practic, poată, demersuri, deplaseze, sediul, serviciilor, înmatriculare, declarat, cadrul, edinei, Guvern, AgerpresPremierul, precizat, datele, dispoziie, efectuate, operaiuni, Editor, AC]","[guvern, aprobă, ordonan, urgen, proiect, digitalizar, nivel, viza, proces, debirocratizare, complet, înmatriculăre, anunat, printro, ordonan, urgenă, face, pas, important, însemna, proces, debirocratizare, complet, înmatriculăre, autovehiculelor, practic, proiect, înel, cinci, proiect, digitalizar, nivel, minister, afacere, Interne, perioadă, practic, asigura, cadru, necesar, crea, gestiona, aplicai, cetăenie, înmatricula, autovehic, transcrie, drept, proprietate, radia, vehic, practic, putea, demers, deplasa, sediu, serviciu, înmatriculare, declarat, cadru, edină, guvern, agerpresPremier, preciza, dată, dispoziie, efectua, operaiune, Editor, AC]"
6477c2fc540bc5d16fa5d5cf,Transporturi,Constructorul ultimului dintre cele  loturi ale Autostrăzii PloietiBuzău a fost desemnat luni după reevaluarea ofertelor i respingerea contestaiei de către Curtea de Apel Bucureti a anunat ministrul Transporturilor i Infrastructurii Sorin GrindeanuA fost desemnat astăzi constructorul ultimului dintre cele  loturi ale A finanate prin PNRR După reevaluarea ofertelor i după respingerea contestaiei de către Curtea de Apel Bucureti CNAIR a desemnat câtigătorul contractului pentru Lotul  PietroaseleMunicipiul Buzău al Autostrăzii PloietiBuzău seciune a A a scris Grindeanu pe Facebook potrivit Agerpres După semnarea contractului constructorul turc va avea la dispoziie  miliarde de lei fără TVA i  de luni pentru finalizarea lucrărilor i deschiderea circulaiei pe cei  km a adăugat elPe acest lot urmează să fie construite inclusiv  poduri i un pasaj cu lungimea de  km Editor   MB,"[Constructorul, ultimului, dintre, cele, loturi, ale, Autostrăzii, PloietiBuzău, a, fost, desemnat, după, reevaluarea, ofertelor, i, respingerea, contestaiei, de, către, Curtea, de, Apel, Bucureti, a, anunat, GrindeanuA, fost, desemnat, astăzi, ultimului, dintre, cele, loturi, ale, A, finanate, prin, PNRR, După, reevaluarea, ofertelor, i, după, respingerea, contestaiei, de, către, Curtea, de, Apel, Bucureti, CNAIR, a, desemnat, câtigătorul, contractului, pentru, Lotul, PietroaseleMunicipiul, Buzău, al, Autostrăzii, PloietiBuzău, seciune, a, A, a, scris, Grindeanu, pe, Facebook, potrivit, Agerpres, După, semnarea, contractului, constructorul, turc, va, avea, la, dispoziie, fără, TVA, i, de, pentru, finalizarea, lucrărilor, i, deschiderea, circulaiei, pe, cei, km, a, adăugat, elPe, acest, lot, urmează, să, fie, construite, inclusiv, poduri, i, un, pasaj, cu, lungimea, de, km, Editor, MB]","[Constructorul, ultimului, loturi, Autostrăzii, PloietiBuzău, desemnat, reevaluarea, ofertelor, respingerea, contestaiei, Curtea, Apel, Bucureti, anunat, GrindeanuA, desemnat, ultimului, loturi, finanate, PNRR, reevaluarea, ofertelor, respingerea, contestaiei, Curtea, Apel, Bucureti, CNAIR, desemnat, câtigătorul, contractului, Lotul, PietroaseleMunicipiul, Buzău, Autostrăzii, PloietiBuzău, seciune, scris, Grindeanu, Facebook, potrivit, Agerpres, semnarea, contractului, constructorul, turc, dispoziie, TVA, finalizarea, lucrărilor, deschiderea, circulaiei, km, adăugat, elPe, lot, urmează, construite, inclusiv, poduri, pasaj, lungimea, km, Editor, MB]","[constructor, ultim, lot, Autostrăzii, PloietiBuzău, desemna, reevaluare, ofertelor, respingere, contestaie, curte, Apel, Bucureti, anunat, GrindeanuA, desemna, ultim, lot, finanat, PNRR, reevaluare, ofertelor, respingere, contestaie, curte, Apel, Bucureti, CNAIR, desemna, câtigător, contract, Lot, pietroaseleMunicipi, Buzău, Autostrăzii, PloietiBuzău, seciune, scris, Grindeanu, Facebook, potrivit, agerpres, semnare, contract, constructor, turc, dispoziie, TVA, finalizare, lucrare, deschidere, circulaie, kilometru, adăuga, elPe, lot, urma, construit, inclusiv, pod, pasaj, lungime, km, Editor, MB]"
6477c30e540bc5d16fa5d7b6,Transporturi,Pentru realizarea Podului GiurgiuRuse II trebuie construită o companie de proiect între România i Bulgaria care să poată propune acest proiect comun a declarat joi la Bucureti comisarul european pentru Transporturi Adina Vălean transmite AgerpresPentru podul GiurgiuRuse acesta este un proiect susinut i de Comisia Europeană Pentru a putea progresa trebuie construită o companie de proiect între România i Bulgaria care să poate propune acest proiect comun Acum există întradevăr i sunt i aceste instabilităi politice în Bulgaria i ateptăm dacă mă întrebai Comisia Europeană ateptăm o stabilizare a situaiei în Bulgaria în sensul în care să identificăm interlocutori care pot lua decizii pe care să le urmeze i să le susină o perioadă mai lungă de timp nu o lună două Cred că asta este i o problemă Din partea bulgară ateptăm de asemenea studiul de mediu pentru navigabilitatea Dunării pentru Fast Danube  tot aa pentru a putea progresa în acest proiect comun cu România Ce face Comisia Pune presiune permanentă pe autorităi în cazul acesta mai mult pe cele bulgare pentru că din partea României există deschidere către realizarea acestor proiecte a spus Adina VăleanÎntrebată dacă Podul GiurgiuRuse II va fi un pod construit în parteneriat cu Bulgaria ea a declarat că nu cunoate detaliile proiectului dar a spus că acesta e un proiect comun BulgariaRomânia astfel încât ateaptă compania de proiect sau promotorul de proiect care trebuie să fie construit între cele două state Editor   Bianca Chirilă,"[Pentru, realizarea, Podului, GiurgiuRuse, II, trebuie, construită, o, companie, de, proiect, între, România, i, Bulgaria, care, să, poată, propune, acest, proiect, comun, a, declarat, la, Bucureti, comisarul, european, pentru, Transporturi, Adina, Vălean, transmite, AgerpresPentru, podul, GiurgiuRuse, acesta, este, un, proiect, susinut, i, de, Comisia, Europeană, Pentru, a, putea, progresa, trebuie, construită, o, companie, de, proiect, între, România, i, Bulgaria, care, să, poate, propune, acest, proiect, comun, Acum, există, întradevăr, i, sunt, i, aceste, instabilităi, politice, în, Bulgaria, i, ateptăm, dacă, mă, întrebai, Comisia, Europeană, ateptăm, o, stabilizare, a, situaiei, în, Bulgaria, în, sensul, în, care, să, identificăm, interlocutori, care, pot, lua, decizii, pe, care, să, le, urmeze, i, să, le, susină, o, perioadă, mai, lungă, de, timp, nu, o, lună, două, Cred, că, asta, este, i, o, problemă, Din, partea, bulgară, ateptăm, de, asemenea, studiul, de, mediu, pentru, navigabilitatea, Dunării, pentru, Fast, Danube, tot, aa, pentru, a, putea, progresa, în, acest, proiect, comun, cu, România, Ce, face, Comisia, Pune, presiune, permanentă, pe, autorităi, în, cazul, acesta, mai, mult, pe, cele, bulgare, pentru, că, din, partea, României, există, deschidere, către, realizarea, acestor, proiecte, a, spus, VăleanÎntrebată, dacă, Podul, GiurgiuRuse, II, va, fi, un, pod, construit, în, parteneriat, cu, Bulgaria, ea, a, declarat, că, nu, cunoate, detaliile, proiectului, dar, a, spus, că, acesta, e, un, proiect, comun, BulgariaRomânia, astfel, încât, ateaptă, compania, de, proiect, sau, promotorul, de, proiect, care, trebuie, să, fie, construit, între, cele, state, Bianca, Chirilă]","[realizarea, Podului, GiurgiuRuse, trebuie, construită, companie, proiect, România, Bulgaria, poată, propune, proiect, comun, declarat, Bucureti, comisarul, european, Transporturi, Adina, Vălean, transmite, AgerpresPentru, podul, GiurgiuRuse, proiect, susinut, Comisia, Europeană, putea, progresa, trebuie, construită, companie, proiect, România, Bulgaria, propune, proiect, comun, există, întradevăr, instabilităi, politice, Bulgaria, ateptăm, întrebai, Comisia, Europeană, ateptăm, stabilizare, situaiei, Bulgaria, sensul, identificăm, interlocutori, lua, decizii, urmeze, susină, perioadă, lungă, lună, Cred, problemă, partea, bulgară, ateptăm, studiul, mediu, navigabilitatea, Dunării, Fast, Danube, aa, putea, progresa, proiect, comun, România, Comisia, Pune, presiune, permanentă, autorităi, cazul, bulgare, partea, României, există, deschidere, realizarea, acestor, proiecte, spus, VăleanÎntrebată, Podul, GiurgiuRuse, pod, construit, parteneriat, Bulgaria, declarat, cunoate, detaliile, proiectului, spus, proiect, comun, BulgariaRomânia, ateaptă, compania, proiect, promotorul, proiect, trebuie, construit, state, Bianca, Chirilă]","[realizare, pod, GiurgiuRuse, trebui, construi, companie, proiect, România, Bulgaria, putea, propune, proiect, comun, declarat, Bucureti, comisar, european, Transporturi, Adina, vălean, transmite, AgerpresPentru, pod, GiurgiuRuse, proiect, susine, comisie, european, putea, progresa, trebui, construi, companie, proiect, România, Bulgaria, propune, proiect, comun, exista, întradevăr, instabilităi, politic, Bulgaria, atepta, întrebai, comisie, european, atepta, stabilizare, situaie, Bulgaria, sens, identificăm, interlocutor, lua, decizie, urmeză, susin, perioadă, lung, lună, Cred, problemă, parte, bulgar, atepta, studiu, mediu, navigabilitate, Dunăre, Fast, Danube, aa, putea, progresa, proiect, comun, România, comisie, pune, presiune, permanent, autorităi, caz, bulgare, parte, România, exista, deschidere, realizare, acest, proiect, spune, VăleanÎntrebată, pod, GiurgiuRuse, pod, construi, parteneriat, Bulgaria, declarat, cunoa, detaliu, proiect, spune, proiect, comun, BulgariaRomânia, ateapta, companie, proiect, promotor, proiect, trebui, construi, stat, biancă, Chirilă]"
