_id,category,content,cleaned_tokens_ner,cleaned_tokens_stopwords,tokens
6477c31e540bc5d16fa5d9fa,Showbiz,Starul pop britanic Ed Sheeran a cântat la chitară joi întro sală de judecată a unui tribunal din New York pentru a se apăra întrun proces în care este acuzat că a plagiat un cântec celebru al lui Marvin Gaye relatează presa americanăPentru a doua oară întrun an cântăreul i compozitorul în vârstă de  de ani trebuie să răspundă în faa justiiei pentru acuzaii de plagiat legate de hiturile saleDupă ce a câștigat un proces la Londra anul trecut Ed Sheeran se apără de data aceasta împotriva acuzaiilor motenitorilor lui Ed Townsend un muzician i producător american care a scris împreună cu Marvin Gaye melodia Lets get it on Audierea a început la începutul acestei săptămâni în ManhattanCitat de acuzare un muzicolog a declarat joi că progresia acordurilor prezente în cele două melodii este aproape similară  ceea ce la determinat pe cântăreul britanic săi scoată chitara în sala de judecată scrie New York TimesPrin urmare el a cântat cele patru acorduri cheie ale piesei sale Thinking Out Loud dând asigurări că acestea sunt foarte diferite de cele folosite în Lets Get It On  un clasic soul cântat de Marvin GayeCântând o melodie apoi pe cealaltă el a încercat să demonstreze că acordurile din piesa lui Marvin Gaye nu funcionează pentru melodia lui Muzicianul britanic a mai spus instanei că a scris Thinking Out Loud acasă în februarie  împreună cu Amy Wadge o prietenă din adolescenă cu care a compus numeroase cânteceNeam aezat cu chitarele noastre a spus el citat de ABC News am scris multe împreună a adăugat elCântăreul îi amintete că a ieit din du i a auzit câteva acorduri cântate de Amy Wadge în altă parte a casei Îmi amintesc că mam gândit trebuie să facem ceva în privina asta a povestit elHitul lui Ed Sheeran sa clasat pe locul  în topul Billboard Hot  i a câtigat premiul Grammy pentru cel mai bun cântec al anului în  scrie AgerpresAnul trecut Ed Sheeran a obinut despăgubiri de peste  milion de euro în urma procesului câtigat în faa a doi cântăreți care lau acuzat că a copiat o linie melodică dintro piesă compusă de aceștia pe care Sheeran ar fi folosito în melodia de mare succes Shape Of You  Editor   Raul Nețoiu,"[pop, britanic, a, cântat, la, chitară, întro, sală, de, judecată, a, unui, tribunal, din, New, York, pentru, a, se, apăra, întrun, proces, în, care, este, acuzat, că, a, plagiat, un, cântec, celebru, al, lui, relatează, presa, americanăPentru, oară, întrun, an, cântăreul, i, compozitorul, în, vârstă, de, de, ani, trebuie, să, răspundă, în, faa, justiiei, pentru, acuzaii, de, plagiat, legate, de, hiturile, saleDupă, ce, a, câștigat, un, proces, la, Londra, Ed, Sheeran, se, apără, de, data, aceasta, împotriva, acuzaiilor, motenitorilor, lui, Ed, Townsend, un, muzician, i, producător, american, care, a, scris, împreună, cu, get, it, on, Audierea, a, început, la, în, ManhattanCitat, de, acuzare, un, muzicolog, a, declarat, că, progresia, prezente, în, cele, melodii, este, aproape, similară, ceea, ce, la, determinat, pe, cântăreul, britanic, săi, scoată, chitara, în, sala, de, judecată, scrie, New, York, TimesPrin, urmare, el, a, cântat, cele, acorduri, cheie, ale, piesei, sale, Thinking, Out, Loud, dând, asigurări, că, acestea, sunt, foarte, diferite, de, cele, folosite, în, Lets, Get, It, On, un, clasic, soul, cântat, de, o, melodie, apoi, pe, cealaltă, a, încercat, să, demonstreze, că, acordurile, din, piesa, lui, nu, funcionează, pentru, melodia, lui, Muzicianul, britanic, a, mai, spus, instanei, că, a, scris, acasă, în, februarie, împreună, cu, Amy, Wadge, o, prietenă, din, adolescenă, cu, care, a, compus, numeroase, cânteceNeam, aezat, cu, chitarele, noastre, a, spus, citat, de, ABC, News, am, scris, multe, împreună, a, adăugat, elCântăreul, îi, amintete, că, a, ieit, din, du, i, a, auzit, câteva, acorduri, cântate, de, Amy, Wadge, în, altă, parte, a, casei, Îmi, amintesc, că, mam, gândit, trebuie, să, facem, ceva, în, privina, asta, a, povestit, elHitul, lui, sa, clasat, pe, locul, în, topul, Billboard, Hot, i, a, câtigat, premiul, Grammy, pentru, cel, mai, bun, cântec, al, anului, în, scrie, AgerpresAnul, trecut, Ed, Sheeran, a, obinut, despăgubiri, de, peste, milion, de, euro, în, urma, procesului, câtigat, în, faa, a, cântăreți, care, lau, acuzat, că, a, copiat, o, linie, melodică, dintro, piesă, compusă, de, aceștia, pe, care, Sheeran, ar, fi, folosito, în, melodia, de, mare, succes, Shape, Of, You, Editor, Raul, Nețoiu]","[pop, britanic, cântat, chitară, întro, sală, judecată, tribunal, New, York, apăra, întrun, proces, acuzat, plagiat, cântec, celebru, relatează, presa, americanăPentru, oară, întrun, an, cântăreul, compozitorul, vârstă, ani, trebuie, răspundă, faa, justiiei, acuzaii, plagiat, legate, hiturile, saleDupă, câștigat, proces, Londra, Ed, Sheeran, apără, data, acuzaiilor, motenitorilor, Ed, Townsend, muzician, producător, american, scris, împreună, get, it, on, Audierea, început, ManhattanCitat, acuzare, muzicolog, declarat, progresia, prezente, melodii, aproape, similară, determinat, cântăreul, britanic, scoată, chitara, sala, judecată, scrie, New, York, TimesPrin, urmare, cântat, acorduri, cheie, piesei, Thinking, Out, Loud, dând, asigurări, diferite, folosite, Lets, Get, It, On, clasic, soul, cântat, melodie, cealaltă, încercat, demonstreze, acordurile, piesa, funcionează, melodia, Muzicianul, britanic, spus, instanei, scris, acasă, februarie, împreună, Amy, Wadge, prietenă, adolescenă, compus, numeroase, cânteceNeam, aezat, chitarele, spus, citat, ABC, News, scris, împreună, adăugat, elCântăreul, amintete, ieit, du, auzit, câteva, acorduri, cântate, Amy, Wadge, altă, parte, casei, amintesc, mam, gândit, trebuie, facem, privina, povestit, elHitul, clasat, locul, topul, Billboard, Hot, câtigat, premiul, Grammy, bun, cântec, anului, scrie, AgerpresAnul, trecut, Ed, Sheeran, obinut, despăgubiri, milion, euro, urma, procesului, câtigat, faa, cântăreți, lau, acuzat, copiat, linie, melodică, dintro, piesă, compusă, aceștia, Sheeran, folosito, melodia, succes, Shape, Of, You, Editor, Raul, Nețoiu]","[pop, britanic, cântat, chita, întro, sală, judecat, tribunal, New, york, apăra, întrun, proces, acuzat, plagiat, cântec, celebru, relata, presă, americanăPentru, oară, întrun, an, cântăreu, compozitor, vârsta, an, trebui, răspund, faa, justiie, acuzai, plagiat, lega, hituare, saleDupă, câștiga, proces, Londra, Ed, Sheeran, apăra, dată, acuzaiilor, motenitorilor, Ed, Townsend, Muzician, producător, american, scrie, împreună, get, it, on, audiere, începe, ManhattanCitat, acuzare, muzicolog, declara, progresie, prezent, melodie, aproape, similar, determinat, cântăreu, britanic, scoata, chitară, sală, judecat, scrie, New, york, TimesPrin, urmare, cânta, acord, chei, piesei, Thinking, Out, Loud, da, asigurare, diferit, folosit, lets, Get, It, on, clasic, sou, cântat, melodie, celălalt, încerca, demonstra, acord, piesă, funciona, melodie, Muzicianul, britanic, spune, instană, scrie, acasă, februarie, împreună, Amy, Wadge, prietenă, adolescen, compune, numeros, cânteceNeam, aezat, chitar, spune, cita, ABC, News, scrie, împreună, adăuga, elCântăreul, amintet, ieit, du, auzi, câtva, acord, cântat, Amy, Wadge, alt, parte, casă, amintesc, mam, gândit, trebui, face, privină, povesti, elHit, clasa, loc, top, Billboard, Hot, câtiga, premiu, Grammy, bun, cântec, an, scrie, AgerpresAn, trece, Ed, Sheeran, obine, despăgubire, milion, euro, urma, proces, câtigat, faa, cântărete, la, acuza, copiat, linie, melodic, dintro, piesă, compus, acesta, Sheeran, folosito, melodie, succes, shape, Of, You, Editor, Raul, nețoiu]"
6477c321540bc5d16fa5da6b,Showbiz,De mai bine de  de ani casa lui Freddie Mercury de la Londra a fost neatinsă un altar pentru legendarul superstar al trupei rock Queen care a murit în  la vârsta de  de ani Uimitoarele costume de scenă ale lui Mercury i versurile scrise de mână picturile i obiectele adunate în călătoriile sale vor fi expuse la Londra New York Los Angeles i Hong Kong înainte de a fi vândute la licitaie informează The GuardianPrintre loturi se numără o coroană modelată după cea a Sfântului Eduard care va fi purtată de regele Charles III la încoronarea sa weekendul viitor i o mantie din catifea roie blană falsă i strasuri Mercury a purtat inuta pentru a interpreta melodia God Save the Queen în finalul concertului de la Knebworth în Sunt incluse de asemenea versurile scrise de mână pentru We are the Champions cel mai mare imn al formaiei Queen care a fost cântat de fani la spectacole live inclusiv de mulimea de  de persoane la concertul Live Aid de pe stadionul Wembley în  Articolul este de ateptat să fie vândut pentru aproape  de lire sterline sterlineCasa lui Mercury Garden Lodge din Kensington a fost refugiul său un loc în care prietenii îl puteau vizita La umplut cu opere de artă inclusiv picturi victoriene i piese ale artitilor din secolul al XXlea obiecte de sticlă i artă i esături japoneze scrie NewsroÎmi place să fiu înconjurat de lucruri splendide dezordine rafinată a scris Mercury în Freddie Mercury A Life In His Own WordsEl ia petrecut ultimele luni din viaă la Garden Lodge i a murit acolo pe  noiembrie  la  de ore după ce a confirmat întro declaraie că suferă de SIDA i a făcut apel la fanii săi să se alăture luptei împotriva acestei boli groazniceIa lăsat Garden Lodge i tot ce deținea acolo lui Mary Austin una dintre cele mai apropiate i de încredere prietene Ea a spus De muli ani încoace am bucuria i privilegiul de a trăi înconjurată de toate lucrurile minunate pe care Freddie lea căutat i lea iubit atât de mult Dar anii au trecut i a venit momentul să iau decizia dificilă de a încheia acest capitol cu totul special din viaa meaFreddie a fost un colecionar incredibil i inteligent care nea arătat că există frumusee distracie i conversaie în orice Sper că expoziiile i licitaiile vor fi o oportunitate de a împărtăi toate multiplele faete ale lui Freddie atât publice cât i private i pentru ca lumea să îneleagă mai multe i să sărbătorească spiritul său unic i frumosExpoziia principală va fi deschisă la galeria Sothebys din Londra pe  august cu toate cele  de articole de la Garden Lodge i se va încheia pe  septembrie Aceasta va fi urmată de ase licitaii în septembrie Editor   Raul Nețoiu,"[De, mai, bine, de, de, ani, casa, lui, de, la, Londra, a, fost, neatinsă, un, altar, pentru, legendarul, superstar, al, trupei, rock, Queen, care, a, murit, în, la, vârsta, de, de, ani, Uimitoarele, costume, de, scenă, ale, lui, Mercury, i, versurile, scrise, de, mână, picturile, i, obiectele, adunate, în, călătoriile, sale, vor, fi, expuse, la, Londra, New, York, Los, Angeles, i, Hong, Kong, înainte, de, a, fi, vândute, la, licitaie, informează, The, GuardianPrintre, loturi, se, numără, o, coroană, modelată, după, cea, a, care, va, fi, purtată, de, la, încoronarea, sa, weekendul, viitor, i, o, mantie, din, catifea, roie, blană, falsă, i, strasuri, Mercury, a, purtat, inuta, pentru, a, interpreta, melodia, God, Save, the, Queen, în, finalul, concertului, de, la, Knebworth, în, Sunt, incluse, de, asemenea, versurile, scrise, de, mână, pentru, We, are, the, Champions, cel, mai, mare, imn, al, formaiei, Queen, care, a, fost, cântat, de, la, spectacole, live, inclusiv, de, mulimea, de, de, persoane, la, concertul, Live, Aid, de, pe, stadionul, Wembley, în, Articolul, este, de, ateptat, să, fie, vândut, pentru, aproape, de, lire, sterline, sterlineCasa, lui, din, Kensington, a, fost, refugiul, său, un, loc, în, care, îl, puteau, vizita, La, umplut, cu, opere, de, artă, inclusiv, picturi, victoriene, i, piese, ale, artitilor, din, secolul, de, sticlă, i, artă, esături, japoneze, scrie, NewsroÎmi, place, să, fiu, înconjurat, de, lucruri, splendide, dezordine, rafinată, a, scris, Mercury, în, Freddie, Mercury, A, Life, In, His, Own, WordsEl, ia, petrecut, din, viaă, la, i, a, murit, acolo, pe, la, de, ore, după, ce, a, confirmat, întro, declaraie, că, suferă, de, SIDA, i, a, făcut, apel, la, săi, să, se, alăture, luptei, împotriva, acestei, boli, groazniceIa, lăsat, i, tot, ce, deținea, acolo, lui, una, dintre, cele, mai, apropiate, i, de, încredere, prietene, Ea, a, spus, De, muli, ani, încoace, am, bucuria, privilegiul, de, a, trăi, înconjurată, de, toate, lucrurile, minunate, pe, care, Freddie, lea, căutat, i, lea, iubit, atât, de, mult, Dar, au, trecut, i, a, venit, momentul, să, iau, decizia, dificilă, de, a, încheia, acest, capitol, cu, totul, special, din, viaa, meaFreddie, a, fost, un, colecionar, incredibil, i, inteligent, care, nea, arătat, că, există, frumusee, distracie, i, conversaie, în, orice, Sper, că, expoziiile, i, licitaiile, vor, fi, o, oportunitate, de, a, împărtăi, toate, faete, ale, lui, cât, i, private, i, pentru, ca, lumea, să, îneleagă, mai, multe, i, să, sărbătorească, spiritul, său, unic, i, frumosExpoziia, principală, va, fi, deschisă, la, galeria, Sothebys, din, Londra, pe, cu, toate, cele, de, articole, de, la, i, se, va, încheia, pe, va, fi, urmată, de, ase, licitaii, în, septembrie, Editor, Raul, Nețoiu]","[ani, casa, Londra, neatinsă, altar, legendarul, superstar, trupei, rock, Queen, murit, vârsta, ani, Uimitoarele, costume, scenă, Mercury, versurile, scrise, mână, picturile, obiectele, adunate, călătoriile, expuse, Londra, New, York, Los, Angeles, Hong, Kong, vândute, licitaie, informează, The, GuardianPrintre, loturi, numără, coroană, modelată, purtată, încoronarea, weekendul, viitor, mantie, catifea, roie, blană, falsă, strasuri, Mercury, purtat, inuta, interpreta, melodia, God, Save, the, Queen, finalul, concertului, Knebworth, incluse, versurile, scrise, mână, We, the, Champions, imn, formaiei, Queen, cântat, spectacole, live, inclusiv, mulimea, persoane, concertul, Live, Aid, stadionul, Wembley, Articolul, ateptat, vândut, aproape, lire, sterline, sterlineCasa, Kensington, refugiul, loc, puteau, vizita, umplut, opere, artă, inclusiv, picturi, victoriene, piese, artitilor, secolul, sticlă, artă, esături, japoneze, scrie, NewsroÎmi, place, înconjurat, lucruri, splendide, dezordine, rafinată, scris, Mercury, Freddie, Mercury, Life, His, Own, WordsEl, petrecut, viaă, murit, ore, confirmat, întro, declaraie, suferă, SIDA, făcut, apel, alăture, luptei, boli, groazniceIa, lăsat, deținea, apropiate, încredere, prietene, spus, muli, ani, încoace, bucuria, privilegiul, trăi, înconjurată, lucrurile, minunate, Freddie, lea, căutat, lea, iubit, atât, trecut, venit, momentul, iau, decizia, dificilă, încheia, capitol, special, viaa, meaFreddie, colecionar, incredibil, inteligent, nea, arătat, există, frumusee, distracie, conversaie, Sper, expoziiile, licitaiile, oportunitate, împărtăi, faete, private, lumea, îneleagă, sărbătorească, spiritul, unic, frumosExpoziia, principală, deschisă, galeria, Sothebys, Londra, articole, încheia, urmată, ase, licitaii, septembrie, Editor, Raul, Nețoiu]","[an, casă, Londra, neatins, altar, legendar, superstar, trupă, rock, Queen, muri, vârstă, an, Uimitoarele, costum, scenă, Mercury, vers, scrie, mână, pictură, obiect, adunat, călătoriile, expune, Londra, New, york, los, Angeles, Hong, Kong, vândute, licitai, informa, the, GuardianPrintre, lot, număra, coroană, modelat, purta, încoronare, weekend, viitor, mantie, catifea, roie, blan, fals, stras, Mercury, purta, inută, interpreta, melodie, God, Save, the, Queen, final, concert, Knebworth, include, vers, scrie, mână, We, the, Champions, imn, formaie, Queen, cânta, spectacol, liv, inclusiv, mulime, persoană, concert, live, Aid, stadion, Wembley, articol, atepta, vândut, aproape, lire, sterline, sterlineCasă, Kensington, refugi, loc, putea, vizita, umplut, operă, artă, inclusiv, pictură, victorian, piesă, artitilor, secol, sticlă, arta, esăt, japonez, scrie, NewsroÎmi, plăcea, înconjurat, lucru, splendid, dezordine, rafinat, scris, Mercury, Freddie, Mercury, life, His, Own, WordsEl, petrece, viaă, murit, oră, confirmat, întro, declaraie, suferi, Sindromul_Imunodeficienței_Umane_Dobândite, face, apel, alăture, luptă, boală, groazniceIa, lăsa, deține, apropiat, încredere, prietan, spune, mul, an, încoace, bucurie, privilegi, trăi, înconjurat, lucru, minunat, Freddie, lea, căuta, lea, iubit, atât, trecut, veni, moment, lua, decizie, dificil, încheia, capitol, special, viaa, meaFreddie, colecionar, incredibil, inteligent, ni, arătat, exista, frumusee, distracie, conversaie, Sper, expoziie, licitaie, oportunitat, împărtăi, faet, privat, lume, îneleag, sărbătoreasc, spirit, unic, frumosExpoziia, principal, deschis, galerie, Sothebys, Londra, articol, încheia, urma, ase, licitai, septembrie, Editor, Raul, nețoiu]"
6477c3be540bc5d16fa5eae7,Showbiz,Actorul Jeremy Renner a fost externat din spital după aproape două săptămâni în care a fost supus mai multor intervenții chirurgicale Recuperarea sa va dura însă ani starea lui fiind mult mai gravă decât își închipuie oricine după ce a fost zdrobit de un plug de zăpadă susțin prietenii actorului Jeremy este conștient de faptul că aproape a murit acolo a declarat o sursă pentru RadarOnlineRenner a fost transportat de urgență la spital în ajunul Anului Nou după ce a fost zdrobit de un plug de zăpadă în fața casei sale din Reno Nevada Starul Avengers încerca să ajute un membru al familiei blocat a cărui mașină sa stricat în apropiere Renner a ieșit din plugul cu care venise să ajute însă plugul a continuat să se miște și a la prins pe Renner sub elReprezentanții starului din Avengers au declarat după accident că acesta a suferit un traumatism toracic leziuni la picioare și că se afla în stare critică dar stabilă după mai multe intervenții chirurgicaleSurse apropiate actorului susțin acum însă că rănile lui Renner sunt grave și că a pierdut atât de mult sânge încât aproape a murit în timp ce aștepta sosirea paramedicilor  Un vecin care se întâmplă să fie medic ia putut pune un garou pe picior lui Renner până când acesta a fost transportat la spitalPotrivit prietenilor săi Jeremy este conștient de amploarea rănilor sale și de faptul că are un drum lung până la recuperarea completă posibil până la doi aniPartea dreaptă a pieptului ia fost zdrobită efectiv iar toracele superior distrus De asemenea a avut o rană gravă la cap care sângera dar și la picior a spus o sursă pentru Radar OnlineJeremy avea dureri foarte mari și dificultăți de respirație Știa că este întro stare gravă și că sar putea să nu supraviețuiascăLeziunile pe care Jeremy lea suferit la piept au fost atât de grave încât medicii i lau reconstruit prin intervenție chirurgicală a continuat sursaPână acum a suferit două operații și probabil că va avea nevoie de mai multe în săptămânile următoare la picior Chirurgii au ales să facă intervențiile la distanță pentru a lăsa timp ca procesul natural de vindecare a corpului să se declanșezeSăptămâna trecută sora sa a declarat pentru People că el lucrează din greu pentru a se reface cu terapie la spital Cine îl cunoaște pe Jeremy știe că el este un luptător a spus ea Editor   RK,"[a, fost, externat, din, spital, după, aproape, în, care, a, fost, supus, mai, multor, intervenții, chirurgicale, Recuperarea, sa, va, dura, însă, starea, lui, fiind, mult, mai, gravă, decât, își, închipuie, oricine, după, ce, a, fost, zdrobit, de, un, plug, de, zăpadă, susțin, este, conștient, de, faptul, că, aproape, a, murit, acolo, a, declarat, o, sursă, pentru, RadarOnlineRenner, a, fost, transportat, de, urgență, la, spital, în, ajunul, Anului, Nou, după, ce, a, fost, zdrobit, de, un, plug, de, zăpadă, în, fața, casei, sale, din, încerca, să, ajute, un, membru, al, familiei, blocat, a, cărui, mașină, sa, stricat, în, apropiere, Renner, a, ieșit, din, plugul, cu, care, venise, să, ajute, însă, plugul, a, continuat, să, se, miște, și, a, la, prins, pe, Renner, sub, elReprezentanții, starului, din, Avengers, au, declarat, după, accident, că, acesta, a, suferit, un, traumatism, toracic, leziuni, la, picioare, și, că, se, afla, în, stare, critică, dar, stabilă, după, mai, multe, intervenții, chirurgicaleSurse, apropiate, actorului, susțin, acum, însă, că, rănile, lui, Renner, sunt, grave, și, că, a, pierdut, atât, de, mult, sânge, încât, aproape, a, murit, în, timp, ce, aștepta, sosirea, paramedicilor, Un, vecin, care, se, întâmplă, să, fie, medic, ia, putut, pune, un, garou, pe, lui, Renner, până, când, acesta, a, fost, transportat, la, spitalPotrivit, săi, Jeremy, este, conștient, de, amploarea, rănilor, sale, și, de, faptul, că, are, un, drum, lung, până, la, recuperarea, completă, posibil, până, la, aniPartea, dreaptă, a, pieptului, ia, fost, zdrobită, efectiv, iar, toracele, superior, distrus, De, asemenea, a, avut, o, rană, gravă, la, cap, care, sângera, dar, și, la, picior, a, spus, o, sursă, pentru, Radar, OnlineJeremy, avea, dureri, foarte, mari, și, dificultăți, de, respirație, Știa, că, este, întro, stare, gravă, și, că, sar, putea, să, nu, supraviețuiascăLeziunile, pe, care, Jeremy, lea, suferit, la, piept, au, fost, atât, de, grave, încât, i, lau, reconstruit, prin, intervenție, chirurgicală, a, continuat, sursaPână, acum, a, suferit, operații, și, probabil, că, va, avea, nevoie, de, mai, multe, în, săptămânile, următoare, la, picior, Chirurgii, au, ales, să, facă, intervențiile, la, distanță, pentru, a, lăsa, timp, ca, procesul, natural, de, vindecare, a, corpului, să, se, declanșezeSăptămâna, trecută, sora, sa, a, declarat, pentru, People, că, el, lucrează, din, greu, pentru, a, se, reface, cu, terapie, la, spital, Cine, îl, cunoaște, pe, Jeremy, știe, că, el, este, un, luptător, a, spus, ea, Editor, RK]","[externat, spital, aproape, supus, multor, intervenții, chirurgicale, Recuperarea, dura, însă, starea, fiind, gravă, decât, își, închipuie, zdrobit, plug, zăpadă, susțin, conștient, faptul, aproape, murit, declarat, sursă, RadarOnlineRenner, transportat, urgență, spital, ajunul, Anului, zdrobit, plug, zăpadă, fața, casei, încerca, ajute, membru, familiei, blocat, mașină, stricat, apropiere, Renner, ieșit, plugul, venise, ajute, însă, plugul, continuat, miște, prins, Renner, elReprezentanții, starului, Avengers, declarat, accident, suferit, traumatism, toracic, leziuni, picioare, afla, stare, critică, stabilă, intervenții, chirurgicaleSurse, apropiate, actorului, susțin, însă, rănile, Renner, grave, pierdut, atât, sânge, aproape, murit, aștepta, sosirea, paramedicilor, vecin, întâmplă, medic, putut, pune, garou, Renner, transportat, spitalPotrivit, Jeremy, conștient, amploarea, rănilor, faptul, drum, lung, recuperarea, completă, posibil, aniPartea, dreaptă, pieptului, zdrobită, efectiv, toracele, superior, distrus, rană, gravă, cap, sângera, picior, spus, sursă, Radar, OnlineJeremy, dureri, mari, dificultăți, respirație, Știa, întro, stare, gravă, sar, putea, supraviețuiascăLeziunile, Jeremy, lea, suferit, piept, atât, grave, lau, reconstruit, intervenție, chirurgicală, continuat, sursaPână, suferit, operații, probabil, săptămânile, următoare, picior, Chirurgii, ales, facă, intervențiile, distanță, lăsa, procesul, natural, vindecare, corpului, declanșezeSăptămâna, trecută, sora, declarat, People, lucrează, greu, reface, terapie, spital, cunoaște, Jeremy, știe, luptător, spus, Editor, RK]","[externat, spital, aproape, supune, mult, intervenție, chirurgical, recuperare, dură, însă, stare, fi, grav, decât, sine, închipui, zdrobit, plug, zăpadă, susține, conștient, fapt, aproape, murit, declarat, sursă, RadarOnlineRenner, transportat, urgență, spital, ajun, An, zdrobit, plug, zăpada, față, casă, încerca, ajuta, membru, familie, blocat, mașină, stricat, apropiere, Renner, ieșit, plug, veni, ajut, însă, plug, continuat, miște, prinde, Renner, elReprezentanții, star, Avengers, declarat, accident, suferi, traumatism, toracic, leziune, picior, afl, stare, critic, stabil, intervenție, chirurgicaleSurs, apropiat, actor, susține, însă, răne, Renner, grav, pierde, atât, sânge, aproape, muri, aștepta, sosire, paramedicilor, vecin, întâmpla, medic, putea, pune, garou, Renner, transportat, spitalPotrivit, Jeremy, conștient, amploare, rane, fapt, drum, lung, recuperare, complet, posibil, aniParte, drept, piept, zdrobit, efectiv, torac, superior, distruge, rană, grav, cap, sângeră, picior, spune, sursă, radar, OnlineJeremy, durere, mare, dificultate, respirați, Știa, întro, stare, grav, sar, putea, supraviețuiascăLeziunile, Jeremy, lea, suferit, piept, atât, grav, la, reconstrui, intervenție, chirurgical, continuat, sursaPână, suferi, operație, probabil, săptămânile, următor, picior, Chirurgii, ales, face, intervenție, distanță, lăsa, proces, natural, vindecare, corp, declanșezeSăptămâna, trecut, soră, declarat, Peoplu, lucra, greu, reface, terapie, spital, cunoaște, Jeremy, ști, luptător, spus, Editor, RK]"
